Prscrbr_Geo_Desc,Gnrc_Name,DY13,DY14,DY15,DY16,DY17,DY18,DY19,DY20,DY21
Wisconsin,Danazol,243,229,171,160,192,144,108,66,91
Wisconsin,Dantrolene Sodium,1024,1053,1036,1046,"1,105",1184,1130,1119,968
Wisconsin,Dapsone,2086,2101,2163,2196,"652,117",2184,2200,2099,2160
Wisconsin,Daptomycin,735,773,853,703,241556,764,1000,999,1033
Wisconsin,Darbepoetin Alfa In Polysorbat,640,786,665,444,437,371,161,159,185
Wisconsin,Darifenacin Hydrobromide,7153,4805,2344,1816,"1,532,230",1729,1697,1428,1350
Wisconsin,Darunavir Ethanolate,2434,2750,2617,2150,"1,625",1323,1168,951,820
Wisconsin,Dasatinib,419,535,534,621,724,628,589,471,521
Wisconsin,Deferasirox,416,351,403,482,149318,387,351,289,274
Wisconsin,Demeclocycline Hcl,869,797,762,691,629,544,482,316,286
Wisconsin,Denosumab,205,300,308,317,450,495,559,570,606
Wisconsin,Desipramine Hcl,2482,2508,2612,2600,"2,503",2147,1947,1801,1583
Wisconsin,Desloratadine,3064,3509,3527,3459,"513,045",2985,2724,2557,1856
Wisconsin,Desloratadine/Pseudoephedrine,63,53,74,63,37,15,15,20,11
Wisconsin,Desmopressin (Nonrefrigerated),126,139,347,466,23478,522,526,545,542
Wisconsin,Desmopressin Acetate,4466,4721,4321,4413,"48,442,226",4591,4614,4537,4280
Wisconsin,Desog-E.Estradiol/E.Estradiol,287,277,240,220,85241984,163,159,127,124
Wisconsin,Desogestrel-Ethinyl Estradiol,1045,939,944,885,2.32117E+17,812,753,734,706
Wisconsin,Desonide,9038,7540,5636,3648,"2,545",1810,1673,1719,1504
Wisconsin,Desoximetasone,3116,2769,2329,1779,"1,571",1454,1222,1051,944
Wisconsin,Desvenlafaxine,27,169,209,179,157,173,120,124,126
Wisconsin,Desvenlafaxine Succinate,7358,7393,7223,7435,"49,362,937",9568,11374,12682,13885
Wisconsin,Dexamethasone,12300,13061,14255,15339,"168,883,151",17765,18746,23464,26296
Wisconsin,Dexlansoprazole,13686,14786,14894,14869,"14,708",13078,12383,11750,10478
Wisconsin,Dexmethylphenidate Hcl,647,675,858,1188,49583125153,1799,1938,2248,2798
Wisconsin,Dextroamphetamine Sulfate,4420,4430,4485,4579,"932,168,237,015",4796,4513,4485,4329
Wisconsin,Dextroamphetamine/Amphetamine,39421,46269,51341,55846,"3,371,444,199,133,560,000",59917,61398,65049,65371
Wisconsin,Dextromethorphan Hbr/Quinidine,2803,3138,4232,5146,"5,576",4459,3406,2794,2014
Wisconsin,Dextrose 5 % And 0.9 % Nacl,76,72,90,59,70,63,74,76,71
Wisconsin,Dextrose 5 % In Water,173,129,115,84,160,113,93,67,70
Wisconsin,Diazepam,78341,82621,82844,81669,"9,775,430,287",69333,66103,62168,61314
Wisconsin,Diazoxide,24,26,11,22,35,54,69,46,38
Wisconsin,Diclofenac Epolamine,1610,1480,799,638,424,258,210,214,200
Wisconsin,Diclofenac Potassium,2637,3095,3630,3859,"56,388,231",3963,1018,1508,2099
Wisconsin,Diclofenac Sodium,75319,82081,89684,96250,"7,657,014,374,228,370",108599,125261,142791,143987
Wisconsin,Diclofenac Sodium/Misoprostol,1240,1093,967,682,32533,491,418,377,360
Wisconsin,Dicloxacillin Sodium,3586,3462,3320,3032,"3,016",2897,2807,2450,1894
Wisconsin,Dicyclomine Hcl,18581,20667,23791,25664,"2,827,002",29109,29727,30190,31805
Wisconsin,Diflorasone Diacetate,282,264,226,139,77,30,60,84,27
Wisconsin,Diflunisal,599,554,508,410,293,253,267,188,209
Wisconsin,Difluprednate,4561,5555,5919,6667,"7,152",6857,6563,2903,2465
Wisconsin,Digoxin,105663,98478,88177,80771,"4,792,156,349,306,210",59774,50421,46066,41990
Wisconsin,Dihydroergotamine Mesylate,221,231,164,168,16437,190,182,196,133
Wisconsin,Diltiazem Hcl,159040,154861,154408,154223,"1,629,747,398,173,400,000,000,000,000,000,000,000,000,000,000",152284,146439,143795,138562
Wisconsin,Dimethyl Fumarate,820,2444,2918,2832,"3,079",2921,2942,2838,2780
Wisconsin,"Diph,pertuss(Acell),tet Ped/Pf",50,20,61,26,30,19,44,51,70
Wisconsin,"Diph,pertuss(Acell),tet Vac/Pf",3581,3963,3426,2259,"2,081",1581,1614,1196,1472
Wisconsin,Diphenhydramine Hcl,508,394,357,367,446,411,392,346,370
Wisconsin,Diphenoxylate Hcl/Atropine,15058,15724,15874,16333,"1,569,323",14461,13872,13240,12777
Wisconsin,"Diphth,pertuss(Acell),tet Vac",6090,5992,9658,11330,"10,691",10745,11270,11355,12203
Wisconsin,Dipyridamole,1433,1219,733,578,425,374,245,241,217
Wisconsin,Disopyramide Phosphate,893,803,749,676,55950,648,509,425,386
Wisconsin,Disulfiram,1005,970,902,886,915,1001,896,579,731
Wisconsin,Divalproex Sodium,107488,107682,106394,107920,"95,813,672,335,828,200,000",105765,103602,102494,97515
Wisconsin,Dofetilide,7882,7748,8642,8871,"8,310,629",9493,9635,9652,9548
Wisconsin,Dolutegravir Sodium,49,634,1301,2240,"3,039",3168,2965,2659,2465
Wisconsin,Donepezil Hcl,163222,158814,157155,158179,"711,52,8931,176",145665,138826,131580,126096
Wisconsin,Dorzolamide Hcl,8647,9704,11246,12593,"1,454,336",14477,17324,15995,15564
Wisconsin,Dorzolamide Hcl/Timolol Maleat,24468,24788,25699,29092,"14,028,586",22948,27859,31898,35915
Wisconsin,Dorzolamide/Timolol/Pf,569,753,793,941,943,1373,1442,1508,1535
Wisconsin,Doxazosin Mesylate,67727,66039,62284,59585,"465,056,480",54215,51536,51004,49230
Wisconsin,Doxepin Hcl,15302,15360,14701,14487,"14,486,743",15901,14959,15256,15482
Wisconsin,Doxercalciferol,519,426,269,263,204,173,106,58,22
Wisconsin,Doxycycline Calcium,42,44,33,43,44,23,27,18,20
Wisconsin,Doxycycline Hyclate,46519,41086,40300,41647,"2,844,639",47589,56161,50893,52971
Wisconsin,Doxycycline Monohydrate,11704,22613,32202,40152,"534,997,956",52478,57074,48054,51693
Wisconsin,Dronabinol,1543,1604,1509,1412,"132,122",1184,1015,976,906
Wisconsin,Dronedarone Hcl,7216,7583,7589,7106,"6,615",6425,6123,5806,5477
Wisconsin,Duloxetine Hcl,107844,116470,125575,140531,"1,3471,56,750",173377,185469,199477,212653
Wisconsin,Dutasteride,18332,16563,13021,10193,"1,478,989",8883,8864,8746,8662
Wisconsin,Dutasteride/Tamsulosin Hcl,2306,2135,1660,1024,88994,755,657,514,550
Wisconsin,Econazole Nitrate,4596,4300,4134,2681,"1,859",1547,1493,1321,1150
Wisconsin,Efavirenz,756,688,660,502,405,255,200,180,138
Wisconsin,Eltrombopag Olamine,112,93,166,189,267,321,400,429,415
Wisconsin,Emtricitabine,160,164,195,214,160,143,99,84,91
Wisconsin,Enalapril Maleate,91498,85757,79775,75022,"6,933,154",63941,60022,57262,52709
Wisconsin,Enalapril/Hydrochlorothiazide,5843,5580,4971,4775,"4,386",4167,3753,3489,3129
Wisconsin,Enoxaparin Sodium,18791,20235,21806,21856,"2,098,497",19999,18617,15099,15351
Wisconsin,Entacapone,2177,2209,2329,2033,"2,085",2311,2185,1904,1982
Wisconsin,Entecavir,555,579,646,719,47894,1192,1332,1316,1339
Wisconsin,Enzalutamide,466,870,1591,1571,"1,243",1759,1701,2381,3014
Wisconsin,Epinastine Hcl,319,416,485,579,591,608,442,397,285
Wisconsin,Epinephrine,6939,7467,7779,7709,"4,482,255,728",6979,7708,8723,10985
Wisconsin,Eplerenone,2215,2555,2599,2865,"3,101",3676,3749,3878,3902
Wisconsin,Epoetin Alfa,1331,1114,932,987,87626,648,558,398,342
Wisconsin,Ergotamine Tartrate/Caffeine,38,70,82,78,182940,86,90,63,78
Wisconsin,Erlotinib Hcl,866,751,827,839,667,361,232,161,69
Wisconsin,Ertapenem Sodium,812,892,1119,1073,847,1200,965,891,1155
Wisconsin,Erythromycin Base,17186,17600,17933,18149,"36,817,574",19991,21108,20743,20994
Wisconsin,Erythromycin Ethylsuccinate,565,557,455,284,74116626179,314,278,122,145
Wisconsin,Erythromycin/Benzoyl Peroxide,239,274,269,223,227,216,170,156,140
Wisconsin,Escitalopram Oxalate,86039,99509,111871,126780,"1,39,389923",151495,161328,173519,184617
Wisconsin,Esomeprazole Magnesium,94638,85051,71339,63453,"3,650,819,348",50585,48107,40685,36956
Wisconsin,Estazolam,735,655,613,569,480,409,362,395,331
Wisconsin,Estradiol,41928,42923,40431,42175,"3,022,217,899,824,330,000,000,000,000,000,000,000",42801,45213,45671,47921
Wisconsin,Estradiol Acetate,114,94,125,154,180,179,196,186,188
Wisconsin,Estradiol Valerate,25,11,14,22,43,29,36,104,117
Wisconsin,Estradiol/Levonorgestrel,98,62,64,72,112,127,120,110,100
Wisconsin,Estradiol/Norethindrone Acet,1271,1061,924,819,2.31893E+12,603,571,540,535
Wisconsin,Estradiol/Norgestimate,19,26,32,29,35,32,26,29,20
Wisconsin,"Estrogen,con/M-Progest Acet",5745,4450,3357,2532,"332,258",2183,2175,2006,1878
Wisconsin,"Estrogens, Conjugated",33108,28800,24547,18115,"15,758",14405,13764,13198,12136
Wisconsin,"Estrogens,esterified",239,276,249,200,228,113,81,85,65
Wisconsin,Eszopiclone,11977,11031,9437,9015,"8,713,243",9194,9235,10044,10975
Wisconsin,Etanercept,6193,6609,6501,5767,"18,633,988",5915,6088,6030,6218
Wisconsin,Ethacrynic Acid,589,586,552,412,54271,246,263,265,234
Wisconsin,Ethambutol Hcl,1208,1240,1143,1323,"1,431",1345,1502,1622,1358
Wisconsin,Ethinyl Estradiol/Drospirenone,704,704,592,587,1.65362E+17,558,568,588,498
Wisconsin,Ethosuximide,304,316,346,369,28945,382,347,333,339
Wisconsin,Ethynodiol D-Ethinyl Estradiol,279,249,197,221,765064,179,192,193,187
Wisconsin,Etodolac,7489,7403,6479,5549,"4,347,282",3772,3222,3083,2990
Wisconsin,Etonogestrel/Ethinyl Estradiol,369,353,257,218,182,213,240,200,251
Wisconsin,Etravirine,673,745,748,743,640,543,481,329,292
Wisconsin,Everolimus,406,466,550,480,338131,512,643,481,422
Wisconsin,Exemestane,3862,3853,3821,3714,"173,748",3733,3708,3321,3181
Wisconsin,Exenatide,4949,4073,3559,2625,"2,337",1716,1182,957,621
Wisconsin,Exenatide Microspheres,1135,1936,3057,5072,"9,596,740",9831,10606,10127,7462
Wisconsin,Ezetimibe,68994,60743,53525,50038,"2,606,322,682",53968,61484,72354,81221
Wisconsin,Ezetimibe/Simvastatin,18596,13428,9011,6964,"20,962,330",3621,3104,2960,2858
Wisconsin,Famciclovir,1621,1574,1649,1702,"1,659",1707,1585,1492,1393
Wisconsin,Famotidine,48021,48166,48509,52633,"5,681,812",59732,75148,141886,161793
Wisconsin,Fat Emulsions,66,58,217,207,358,307,220,227,12
Wisconsin,Febuxostat,7979,8726,8919,9582,"9,926",9698,8327,6563,5891
Wisconsin,Felbamate,990,1015,982,1049,939170,1002,992,1080,1100
Wisconsin,Felodipine,8595,7313,6106,5285,"4,698",4211,3959,3770,3355
Wisconsin,Fenofibrate,37884,36505,34819,33468,"354,001,611",33918,32650,32155,30840
Wisconsin,Fenofibrate Nanocrystallized,32994,31874,29883,27907,"2,344,435,213",23245,22692,23076,23984
Wisconsin,"Fenofibrate,micronized",30944,28471,24779,21670,"16,519",14254,13077,12517,11860
Wisconsin,Fenofibric Acid (Choline),6978,5478,4440,3949,"262,976",2258,2046,1986,1677
Wisconsin,Fentanyl,89859,91965,88390,80502,"24,366,351",52868,42346,34093,27527
Wisconsin,Fentanyl Citrate,81,74,66,42,49,58,52,33,22
Wisconsin,Fesoterodine Fumarate,10755,12106,11815,8021,"6,926",7230,7597,8518,7396
Wisconsin,Fidaxomicin,109,102,120,90,105,148,139,185,311
Wisconsin,Filgrastim,226,209,234,187,131,72,143,58,25
Wisconsin,Finasteride,73815,82810,91213,100192,"1,05,86529",108928,111920,114923,116504
Wisconsin,Fingolimod Hcl,885,1161,1364,1560,"1,697",1563,1490,1300,1245
Wisconsin,Flavoxate Hcl,307,261,188,169,135,159,131,130,118
Wisconsin,Flecainide Acetate,10985,12061,13434,15154,"16,049",17146,17800,19518,20548
Wisconsin,Fluconazole,32980,35342,37284,38515,"1,438,577",39985,41914,41949,42658
Wisconsin,Fludrocortisone Acetate,10953,11365,11227,10922,"10,843",10485,10026,9827,9678
Wisconsin,Flunisolide,2069,1999,1852,1668,"1,629",1623,1327,991,924
Wisconsin,Fluocinolone Acetonide,1664,1589,1589,1333,"221,316",1287,1344,1251,1269
Wisconsin,Fluocinolone Acetonide Oil,742,668,585,578,608,622,746,770,1003
Wisconsin,Fluocinolone/Shower Cap,898,949,818,805,756,729,809,910,1110
Wisconsin,Fluocinonide,13263,13185,11670,11309,"9,833",9039,9093,8339,7842
Wisconsin,Fluocinonide/Emollient Base,727,628,481,362,273,231,236,202,165
Wisconsin,Fluorometholone,4886,4603,5858,6488,"674,327,110,169",7001,7181,6875,7357
Wisconsin,Fluorometholone Acetate,94,54,82,108,61,39,42,28,45
Wisconsin,Fluorouracil,3886,4270,4498,4675,"5,222",5817,6463,6381,7715
Wisconsin,Fluoxetine Hcl,148758,153044,155250,156923,"2191,57,31958121",158285,156399,159966,161924
Wisconsin,Fluphenazine Decanoate,2794,2625,2715,2654,"2,601",2693,2699,2780,2714
Wisconsin,Fluphenazine Hcl,7522,7570,7394,7202,"6,831",6785,6908,7003,7171
Wisconsin,Flurandrenolide,159,108,66,12,18,13,45,16,22
Wisconsin,Flurazepam Hcl,934,879,787,556,434,373,145,71,72
Wisconsin,Flurbiprofen,415,460,464,546,413,417,376,341,286
Wisconsin,Flurbiprofen Sodium,161,142,313,291,143,74,76,37,24
Wisconsin,Flutamide,136,124,123,106,85,70,23,25,21
Wisconsin,Fluticasone Furoate,1724,1617,1174,1146,"2,980,123",4912,6485,7810,8208
Wisconsin,Fluticasone Propionate,186359,208595,226524,236166,"4,11336,0512,05,507",251516,252512,257240,249124
Wisconsin,Fluvastatin Sodium,2859,2349,1900,1759,"364,113,594",1252,788,803,682
Wisconsin,Fluvoxamine Maleate,7675,7699,7813,8140,"7,817,321",8704,8687,8262,8374
Wisconsin,Folic Acid,3000,571,69,122,121,99,76,108,11724
Wisconsin,Fondaparinux Sodium,481,409,306,346,11324,282,187,211,226
Wisconsin,Formoterol Fumarate,2183,2241,2019,883,328,298,254,229,160
Wisconsin,Fosamprenavir Calcium,189,155,109,83,56,40,28,24,26
Wisconsin,Fosfomycin Tromethamine,457,710,881,1154,"1,295",1525,1547,1741,2259
Wisconsin,Fosinopril Sodium,13046,11766,10261,9658,"8,904",8371,7954,7332,6640
Wisconsin,Fosinopril/Hydrochlorothiazide,1079,1028,802,759,752,725,621,587,535
Wisconsin,Frovatriptan Succinate,229,267,238,209,13161,176,200,188,187
Wisconsin,Furosemide,598048,612708,612163,620292,"6,13,593214",604542,585490,577255,547549
Wisconsin,Gabapentin,336588,376294,416799,459877,"4,96,900250571",521056,536415,552962,561871
Wisconsin,Gabapentin Enacarbil,192,253,218,245,247,211,186,214,207
Wisconsin,Galantamine Hbr,10032,8660,7201,6566,"3,474,237,048",4862,3723,3055,2739
Wisconsin,Ganciclovir,294,325,253,292,243,308,288,215,319
Wisconsin,Gatifloxacin,2489,2448,1817,1228,"1,205",1538,1293,1278,1618
Wisconsin,Gemfibrozil,50551,43442,36896,32752,"29,029",25851,23277,21429,19162
Wisconsin,Gentamicin Sulfate,5714,5515,5679,5872,"7,945,419",4916,4785,4354,4547
Wisconsin,Glatiramer Acetate,5813,5984,6642,7036,"614,866,291",5915,5195,4754,4157
Wisconsin,Glimepiride,79326,83568,88161,93131,"8,595,514",97010,96044,93667,88523
Wisconsin,Glipizide,148318,152444,157658,161702,"9,049,050,219,169,560,000",154270,151326,154083,151401
Wisconsin,Glipizide/Metformin Hcl,3455,5658,6481,6552,"6,200",5400,4762,4292,3836
Wisconsin,Glyburide,43185,26081,12820,6331,"5,077",4463,3924,3790,3351
Wisconsin,"Glyburide,micronized",2710,1570,745,273,283,265,202,176,144
Wisconsin,Glyburide/Metformin Hcl,13622,8446,4518,2188,"261,547",1280,1279,1165,904
Wisconsin,Glycopyrrolate,3407,3691,3438,3316,"313,235",3740,4274,4068,4074
Wisconsin,Golimumab,377,367,389,333,312,406,475,437,480
Wisconsin,Granisetron,70,72,46,14,12,22,15,32,23
Wisconsin,Granisetron Hcl,76,99,56,90,81,71,68,54,58
Wisconsin,Griseofulvin Ultramicrosize,92,69,64,44,40,32,12,17,26
Wisconsin,"Griseofulvin, Microsize",42,80,57,72,65,53,64,59,55
Wisconsin,Guanfacine Hcl,4273,4294,3428,3412,"2,897,118,225",4389,4834,5406,5813
Wisconsin,Halcinonide,38,63,45,18,22,15,14,11,11
Wisconsin,Halobetasol Propionate,1299,1290,1119,952,"1,496",1794,2064,1906,1763
Wisconsin,Haloperidol,23232,23366,22697,22054,"22,133",21603,16667,19029,20256
Wisconsin,Haloperidol Decanoate,6152,6530,6594,6474,"145,679,805",6494,6700,7049,7041
Wisconsin,Haloperidol Lactate,632,581,564,565,21594,941,3038,1762,1377
Wisconsin,"Heparin Sodium,porcine",668,799,643,574,537,451,390,332,392
Wisconsin,Hepatitis A Virus Vaccine/Pf,170,178,450,497,273218,840,1162,574,437
Wisconsin,Hydralazine Hcl,51096,55669,59449,63481,"65,135",69570,71073,72604,75336
Wisconsin,Hydrochlorothiazide,360825,354309,347708,347303,"3,42,355",340913,362601,400797,389101
Wisconsin,Hydrocodone/Acetaminophen,542962,536341,487593,460280,"4,20,219732413715131715037",398581,376814,354013,345291
Wisconsin,Hydrocodone/Ibuprofen,2562,2245,1766,1461,"1,309",921,726,608,520
Wisconsin,Hydrocortisone,29293,32080,35404,38885,"12,589,129,781,139,600,000,000,000",41284,41380,41890,42026
Wisconsin,Hydrocortisone Butyrate,517,485,356,293,230,328,136,125,96
Wisconsin,Hydrocortisone Valerate,1588,1510,1185,871,686,683,535,409,368
Wisconsin,Hydrocortisone/Pramoxine,209,213,224,223,17170,178,169,126,149
Wisconsin,Hydromorphone Hcl,14254,15068,16048,15571,"3,313,752,912,800",11525,10833,9688,9652
Wisconsin,Hydroxychloroquine Sulfate,37509,39367,41348,44334,"44,759,104",45362,44722,51494,48749
Wisconsin,Hydroxypropyl Cellulose,103,83,73,64,60,62,44,26,36
Wisconsin,Hydroxyurea,7991,8079,8255,8506,"1,578,612",9034,9235,9445,9540
Wisconsin,Hydroxyzine Hcl,26764,24427,21903,22239,"31,402",40665,49453,60314,70189
Wisconsin,Hydroxyzine Pamoate,4809,5261,3849,4276,"631,713",7537,6079,6858,7877
Wisconsin,Hyoscyamine Sulfate,776,790,585,1006,"1,114",792,772,366,457
Wisconsin,Ibandronate Sodium,10454,9461,9388,8680,"177,491",7697,7565,7811,7829
Wisconsin,Ibuprofen,56278,58610,59618,61509,"973,452,191",62576,63277,59246,58492
Wisconsin,Icosapent Ethyl,133,243,315,591,"1,019",1368,3233,5823,7738
Wisconsin,Iloperidone,1479,1486,1291,1330,"1,193",1119,995,997,915
Wisconsin,Imatinib Mesylate,2026,2224,2461,2359,"11,391,451",2569,2526,2509,2713
Wisconsin,Imipenem/Cilastatin Sodium,49,30,24,30,43,119,34,15,44
Wisconsin,Imipramine Hcl,10248,9256,8295,7778,"744,122",7024,6456,6049,5598
Wisconsin,Imipramine Pamoate,77,331,139,104,152,123,99,72,93
Wisconsin,Imiquimod,1109,1362,1455,1623,"1,738",1884,2173,1984,2298
Wisconsin,Indapamide,10944,10354,9913,9495,"8,811",8421,7910,7786,7414
Wisconsin,Indomethacin,12534,8364,5159,5797,"5,400,461",6687,6401,6156,6375
Wisconsin,Insulin Aspart,71669,73229,76776,67837,"2,263,854,396",80307,79831,75260,68118
Wisconsin,Insulin Detemir,35128,43935,47094,47613,"1,116,235,549",56829,54444,47245,39793
Wisconsin,"Insulin Glargine,hum.Rec.Anlog",179499,186288,194555,201977,"1,18753,5371,43,7698,656",202003,207284,212962,204220
Wisconsin,Insulin Glulisine,937,815,834,363,63181,208,188,175,107
Wisconsin,Insulin Lispro,46642,52886,52475,65179,"1,878,238,702,560",59380,59912,62342,60562
Wisconsin,"Insulin Regular, Human",15952,14617,13559,12632,"3,136,169,621,105,460",12448,11496,10636,9725
Wisconsin,"Interferon Alfa-2b,recomb.",25,33,58,33,62,30,62,84,37
Wisconsin,Interferon Beta-1a,2687,2777,2511,2275,"10,521,223",1746,1584,1454,1290
Wisconsin,Interferon Beta-1a/Albumin,1661,1635,1461,1482,77943370,1260,913,773,641
Wisconsin,Interferon Beta-1b,1033,695,913,709,54568,541,414,385,331
Wisconsin,Ipratropium Bromide,18852,19898,20358,20898,"416,718,132",22954,24032,24582,25797
Wisconsin,Ipratropium/Albuterol Sulfate,68078,65533,62276,59270,"3,315,421,638",51153,46793,40642,33736
Wisconsin,Irbesartan,18007,20805,21982,22265,"20,322,077",27058,31363,33497,33997
Wisconsin,Irbesartan/Hydrochlorothiazide,2632,2886,3161,3276,"423,430",4545,5359,5405,5319
Wisconsin,Isoniazid,516,660,569,673,664,706,626,447,400
Wisconsin,Isosorbide Dinitrate,9408,8875,8893,8745,"167,762,301",7132,6882,6346,6113
Wisconsin,Isosorbide Mononitrate,92145,91128,91050,91791,"354,587,496",91864,89623,89248,88555
Wisconsin,Isotretinoin,185,169,209,232,2213385,281,282,266,330
Wisconsin,Isradipine,291,262,229,220,189,196,133,109,115
Wisconsin,Itraconazole,647,685,636,594,63375,630,707,593,617
Wisconsin,Ivacaftor,24,26,51,56,76,76,114,100,70
Wisconsin,Ivermectin,476,415,639,783,60321179,721,657,848,2098
Wisconsin,Ketoconazole,27853,29823,32021,35593,"3,746,712",40022,44228,45699,47688
Wisconsin,Ketoprofen,1429,1200,398,449,460,136,84,40,33
Wisconsin,Ketorolac Tromethamine,15291,17064,16483,18798,"20,112",22003,21616,19545,24614
Wisconsin,Labetalol Hcl,19368,19000,18225,17545,"16,899",16013,14632,13879,13095
Wisconsin,Lacosamide,5939,6608,7102,8066,"9,031",9496,10486,11904,12640
Wisconsin,Lactulose,19539,18979,17922,17922,"827,172,501,512,211,000",17013,17256,16293,16154
Wisconsin,Lamivudine,870,962,1031,937,502354,863,691,517,434
Wisconsin,Lamivudine/Zidovudine,559,482,364,289,206,90,96,107,86
Wisconsin,Lamotrigine,88538,92375,94943,98094,"217,411,168,916,968,000,000,000",104644,102352,103480,107096
Wisconsin,Lanreotide Acetate,38,46,48,51,53,59,49,37,36
Wisconsin,Lansoprazole,31263,31320,30310,25083,"177,631,994",18176,18045,20679,20593
Wisconsin,Lansoprazole/Amoxiciln/Clarith,82,83,60,41,26,25,18,11,15
Wisconsin,Lanthanum Carbonate,1547,1185,1021,1032,678137,666,744,704,826
Wisconsin,Lapatinib Ditosylate,97,48,82,92,86,122,45,44,49
